Date Day Date2 T.Max Smx T.Min Smn Rain Srn Evap Sev Radn Ssl VP Svp RHmaxT RHminT FAO56
20041020 1755.0 20-10-2004 NULL NULL NULL NULL 0.2 NULL 6.0 NULL NULL NULL NULL NULL NULL NULL NULL
20041021 1756.0 21-10-2004 NULL NULL NULL NULL 9.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041022 1757.0 22-10-2004 NULL NULL NULL NULL 0.0 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041023 1758.0 23-10-2004 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041024 1759.0 24-10-2004 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041025 1760.0 25-10-2004 NULL NULL NULL NULL 0.8 NULL 1.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041026 1761.0 26-10-2004 NULL NULL NULL NULL 0.0 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041027 1762.0 27-10-2004 NULL NULL NULL NULL 29.2 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041028 1763.0 28-10-2004 NULL NULL NULL NULL 0.2 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20041029 1764.0 29-10-2004 NULL NULL NULL NULL 0.4 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041030 1765.0 30-10-2004 NULL NULL NULL NULL 0.4 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20041031 1766.0 31-10-2004 NULL NULL NULL NULL 0.6 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20041101 1767.0 01-11-2004 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041102 1768.0 02-11-2004 NULL NULL NULL NULL 0.2 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041103 1769.0 03-11-2004 NULL NULL NULL NULL 16.8 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041104 1770.0 04-11-2004 NULL NULL NULL NULL 0.2 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041105 1771.0 05-11-2004 NULL NULL NULL NULL 3.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041106 1772.0 06-11-2004 NULL NULL NULL NULL 0.0 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041107 1773.0 07-11-2004 NULL NULL NULL NULL 0.0 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041108 1774.0 08-11-2004 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20041109 1775.0 09-11-2004 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041110 1776.0 10-11-2004 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20041111 1777.0 11-11-2004 NULL NULL NULL NULL 0.0 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041112 1778.0 12-11-2004 NULL NULL NULL NULL 0.0 NULL 2.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041113 1779.0 13-11-2004 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20041114 1780.0 14-11-2004 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20041115 1781.0 15-11-2004 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041116 1782.0 16-11-2004 NULL NULL NULL NULL 0.0 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041117 1783.0 17-11-2004 NULL NULL NULL NULL 0.0 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041118 1784.0 18-11-2004 NULL NULL NULL NULL 0.0 NULL 4.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041119 1785.0 19-11-2004 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041120 1786.0 20-11-2004 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041121 1787.0 21-11-2004 NULL NULL NULL NULL 0.0 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20041122 1788.0 22-11-2004 NULL NULL NULL NULL 0.0 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041123 1789.0 23-11-2004 NULL NULL NULL NULL 0.2 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041124 1790.0 24-11-2004 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041125 1791.0 25-11-2004 NULL NULL NULL NULL 0.2 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041126 1792.0 26-11-2004 NULL NULL NULL NULL 0.2 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041127 1793.0 27-11-2004 NULL NULL NULL NULL 0.2 NULL 6.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041128 1794.0 28-11-2004 NULL NULL NULL NULL 1.0 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20041129 1795.0 29-11-2004 NULL NULL NULL NULL 0.2 NULL 1.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041130 1796.0 30-11-2004 NULL NULL NULL NULL 3.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041201 1797.0 01-12-2004 NULL NULL NULL NULL 15.6 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041202 1798.0 02-12-2004 NULL NULL NULL NULL 3.6 NULL 4.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041203 1799.0 03-12-2004 NULL NULL NULL NULL 0.2 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041204 1800.0 04-12-2004 NULL NULL NULL NULL 0.0 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041205 1801.0 05-12-2004 NULL NULL NULL NULL 0.8 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20041206 1802.0 06-12-2004 NULL NULL NULL NULL 0.2 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041207 1803.0 07-12-2004 NULL NULL NULL NULL 0.2 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041208 1804.0 08-12-2004 NULL NULL NULL NULL 0.0 NULL 2.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041209 1805.0 09-12-2004 NULL NULL NULL NULL 0.2 NULL 2.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041210 1806.0 10-12-2004 NULL NULL NULL NULL 0.0 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041211 1807.0 11-12-2004 NULL NULL NULL NULL 0.2 NULL 4.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041212 1808.0 12-12-2004 NULL NULL NULL NULL 10.4 NULL 5.0 NULL NULL NULL NULL NULL NULL NULL NULL
20041213 1809.0 13-12-2004 NULL NULL NULL NULL 10.6 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041214 1810.0 14-12-2004 NULL NULL NULL NULL 0.0 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041215 1811.0 15-12-2004 NULL NULL NULL NULL 0.0 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041216 1812.0 16-12-2004 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041217 1813.0 17-12-2004 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041218 1814.0 18-12-2004 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041219 1815.0 19-12-2004 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20041220 1816.0 20-12-2004 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20041221 1817.0 21-12-2004 NULL NULL NULL NULL 0.2 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041222 1818.0 22-12-2004 NULL NULL NULL NULL 0.0 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20041223 1819.0 23-12-2004 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20041224 1820.0 24-12-2004 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20041225 1821.0 25-12-2004 NULL NULL NULL NULL 0.0 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20041226 1822.0 26-12-2004 NULL NULL NULL NULL 0.0 NULL 2.7333333333333334 NULL NULL NULL NULL NULL NULL NULL NULL
20041227 1823.0 27-12-2004 NULL NULL NULL NULL 0.0 NULL 2.5666666666666664 NULL NULL NULL NULL NULL NULL NULL NULL
20041228 1824.0 28-12-2004 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20041229 1825.0 29-12-2004 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20041230 1826.0 30-12-2004 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20041231 1827.0 31-12-2004 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050101 1828.0 01-01-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050102 1829.0 02-01-2005 NULL NULL NULL NULL 0.2 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050103 1830.0 03-01-2005 NULL NULL NULL NULL 0.2 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050104 1831.0 04-01-2005 NULL NULL NULL NULL 0.2 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050105 1832.0 05-01-2005 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050106 1833.0 06-01-2005 NULL NULL NULL NULL 0.0 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050107 1834.0 07-01-2005 NULL NULL NULL NULL 0.2 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050108 1835.0 08-01-2005 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050109 1836.0 09-01-2005 NULL NULL NULL NULL 0.2 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050110 1837.0 10-01-2005 NULL NULL NULL NULL 0.0 NULL 1.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050111 1838.0 11-01-2005 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050112 1839.0 12-01-2005 NULL NULL NULL NULL 0.0 NULL 1.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050113 1840.0 13-01-2005 NULL NULL NULL NULL 0.2 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050114 1841.0 14-01-2005 NULL NULL NULL NULL 0.0 NULL 1.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050115 1842.0 15-01-2005 NULL NULL NULL NULL 0.2 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050116 1843.0 16-01-2005 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050117 1844.0 17-01-2005 NULL NULL NULL NULL 0.2 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050118 1845.0 18-01-2005 NULL NULL NULL NULL 0.0 NULL 5.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050119 1846.0 19-01-2005 NULL NULL NULL NULL 0.0 NULL 5.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050120 1847.0 20-01-2005 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050121 1848.0 21-01-2005 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050122 1849.0 22-01-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050123 1850.0 23-01-2005 NULL NULL NULL NULL 0.2 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050124 1851.0 24-01-2005 NULL NULL NULL NULL 0.0 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050125 1852.0 25-01-2005 NULL NULL NULL NULL 0.2 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050126 1853.0 26-01-2005 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050127 1854.0 27-01-2005 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050128 1855.0 28-01-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050129 1856.0 29-01-2005 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050130 1857.0 30-01-2005 NULL NULL NULL NULL 0.0 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050131 1858.0 31-01-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050201 1859.0 01-02-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050202 1860.0 02-02-2005 NULL NULL NULL NULL 0.0 NULL 4.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050203 1861.0 03-02-2005 NULL NULL NULL NULL 0.0 NULL 4.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050204 1862.0 04-02-2005 NULL NULL NULL NULL 0.4 NULL 4.228571428571429 NULL NULL NULL NULL NULL NULL NULL NULL
20050205 1863.0 05-02-2005 NULL NULL NULL NULL 0.2 NULL 4.257142857142857 NULL NULL NULL NULL NULL NULL NULL NULL
20050206 1864.0 06-02-2005 NULL NULL NULL NULL 0.8 NULL 4.285714285714286 NULL NULL NULL NULL NULL NULL NULL NULL
20050207 1865.0 07-02-2005 NULL NULL NULL NULL 0.6 NULL 4.314285714285715 NULL NULL NULL NULL NULL NULL NULL NULL
20050208 1866.0 08-02-2005 NULL NULL NULL NULL 2.2 NULL 4.342857142857143 NULL NULL NULL NULL NULL NULL NULL NULL
20050209 1867.0 09-02-2005 NULL NULL NULL NULL 0.0 NULL 4.371428571428572 NULL NULL NULL NULL NULL NULL NULL NULL
20050210 1868.0 10-02-2005 NULL NULL NULL NULL 0.0 NULL 4.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050211 1869.0 11-02-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050212 1870.0 12-02-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050213 1871.0 13-02-2005 NULL NULL NULL NULL 0.2 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050214 1872.0 14-02-2005 NULL NULL NULL NULL 0.0 NULL 7.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050215 1873.0 15-02-2005 NULL NULL NULL NULL 0.0 NULL 5.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050216 1874.0 16-02-2005 NULL NULL NULL NULL 0.0 NULL 5.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050217 1875.0 17-02-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050218 1876.0 18-02-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050219 1877.0 19-02-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050220 1878.0 20-02-2005 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050221 1879.0 21-02-2005 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050222 1880.0 22-02-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050223 1881.0 23-02-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050224 1882.0 24-02-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050225 1883.0 25-02-2005 NULL NULL NULL NULL 0.0 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050226 1884.0 26-02-2005 NULL NULL NULL NULL 0.0 NULL 4.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050227 1885.0 27-02-2005 NULL NULL NULL NULL 4.6 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050228 1886.0 28-02-2005 NULL NULL NULL NULL 3.6 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050301 1887.0 01-03-2005 NULL NULL NULL NULL 0.8 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050302 1888.0 02-03-2005 NULL NULL NULL NULL 0.0 NULL 2.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050303 1889.0 03-03-2005 NULL NULL NULL NULL 3.4 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050304 1890.0 04-03-2005 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050305 1891.0 05-03-2005 NULL NULL NULL NULL 0.0 NULL 5.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050306 1892.0 06-03-2005 NULL NULL NULL NULL 0.0 NULL 5.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050307 1893.0 07-03-2005 NULL NULL NULL NULL 0.0 NULL 4.75 NULL NULL NULL NULL NULL NULL NULL NULL
20050308 1894.0 08-03-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050309 1895.0 09-03-2005 NULL NULL NULL NULL 0.0 NULL 2.45 NULL NULL NULL NULL NULL NULL NULL NULL
20050310 1896.0 10-03-2005 NULL NULL NULL NULL 2.8 NULL 1.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050311 1897.0 11-03-2005 NULL NULL NULL NULL 0.6 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050312 1898.0 12-03-2005 NULL NULL NULL NULL 0.2 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050313 1899.0 13-03-2005 NULL NULL NULL NULL 6.2 NULL 4.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050314 1900.0 14-03-2005 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050315 1901.0 15-03-2005 NULL NULL NULL NULL 0.2 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050316 1902.0 16-03-2005 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050317 1903.0 17-03-2005 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050318 1904.0 18-03-2005 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050319 1905.0 19-03-2005 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050320 1906.0 20-03-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050321 1907.0 21-03-2005 NULL NULL NULL NULL 0.0 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050322 1908.0 22-03-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050323 1909.0 23-03-2005 NULL NULL NULL NULL 3.6 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050324 1910.0 24-03-2005 NULL NULL NULL NULL 0.2 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050325 1911.0 25-03-2005 NULL NULL NULL NULL 6.2 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050326 1912.0 26-03-2005 NULL NULL NULL NULL 5.8 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050327 1913.0 27-03-2005 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050328 1914.0 28-03-2005 NULL NULL NULL NULL 0.0 NULL 5.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050329 1915.0 29-03-2005 NULL NULL NULL NULL 0.0 NULL 5.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050330 1916.0 30-03-2005 NULL NULL NULL NULL 0.0 NULL 4.633333333333334 NULL NULL NULL NULL NULL NULL NULL NULL
20050331 1917.0 31-03-2005 NULL NULL NULL NULL 0.0 NULL 3.866666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20050401 1918.0 01-04-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050402 1919.0 02-04-2005 NULL NULL NULL NULL 1.8 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050403 1920.0 03-04-2005 NULL NULL NULL NULL 1.6 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050404 1921.0 04-04-2005 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050405 1922.0 05-04-2005 NULL NULL NULL NULL 0.2 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050406 1923.0 06-04-2005 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050407 1924.0 07-04-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050408 1925.0 08-04-2005 NULL NULL NULL NULL 0.0 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050409 1926.0 09-04-2005 NULL NULL NULL NULL 0.0 NULL 4.233333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20050410 1927.0 10-04-2005 NULL NULL NULL NULL 0.0 NULL 4.166666666666666 NULL NULL NULL NULL NULL NULL NULL NULL
20050411 1928.0 11-04-2005 NULL NULL NULL NULL 0.0 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050412 1929.0 12-04-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050413 1930.0 13-04-2005 NULL NULL NULL NULL 0.0 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20050414 1931.0 14-04-2005 NULL NULL NULL NULL 0.0 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050415 1932.0 15-04-2005 NULL NULL NULL NULL 0.0 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050416 1933.0 16-04-2005 NULL NULL NULL NULL 0.0 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050417 1934.0 17-04-2005 NULL NULL NULL NULL 0.0 NULL 5.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050418 1935.0 18-04-2005 NULL NULL NULL NULL 0.0 NULL 4.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050419 1936.0 19-04-2005 NULL NULL NULL NULL 0.0 NULL 3.9000000000000004 NULL NULL NULL NULL NULL NULL NULL NULL
20050420 1937.0 20-04-2005 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050421 1938.0 21-04-2005 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050422 1939.0 22-04-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050423 1940.0 23-04-2005 NULL NULL NULL NULL 0.0 NULL 2.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050424 1941.0 24-04-2005 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20050425 1942.0 25-04-2005 NULL NULL NULL NULL 0.0 NULL 3.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050426 1943.0 26-04-2005 NULL NULL NULL NULL 0.0 NULL 6.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050427 1944.0 27-04-2005 NULL NULL NULL NULL 0.0 NULL 9.6 NULL NULL NULL NULL NULL NULL NULL NULL
20050428 1945.0 28-04-2005 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050429 1946.0 29-04-2005 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050430 1947.0 30-04-2005 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050501 1948.0 01-05-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050502 1949.0 02-05-2005 NULL NULL NULL NULL 0.2 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050503 1950.0 03-05-2005 NULL NULL NULL NULL 0.0 NULL 4.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050504 1951.0 04-05-2005 NULL NULL NULL NULL 0.0 NULL 5.9 NULL NULL NULL NULL NULL NULL NULL NULL
20050505 1952.0 05-05-2005 NULL NULL NULL NULL 0.0 NULL 10.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050506 1953.0 06-05-2005 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050507 1954.0 07-05-2005 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20050508 1955.0 08-05-2005 NULL NULL NULL NULL 0.2 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050509 1956.0 09-05-2005 NULL NULL NULL NULL 0.2 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050510 1957.0 10-05-2005 NULL NULL NULL NULL 0.0 NULL 7.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050511 1958.0 11-05-2005 NULL NULL NULL NULL 2.8 NULL 9.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050512 1959.0 12-05-2005 NULL NULL NULL NULL 10.2 NULL 8.0 NULL NULL NULL NULL NULL NULL NULL NULL
20050513 1960.0 13-05-2005 NULL NULL NULL NULL 0.0 NULL 11.5 NULL NULL NULL NULL NULL NULL NULL NULL
20050514 1961.0 14-05-2005 NULL NULL NULL NULL 0.0 NULL 10.2 NULL NULL NULL NULL NULL NULL NULL NULL
20050515 1962.0 15-05-2005 NULL NULL NULL NULL 0.0 NULL 9.8 NULL NULL NULL NULL NULL NULL NULL NULL
20050516 1963.0 16-05-2005 NULL NULL NULL NULL 1.4 NULL 10.1 NULL NULL NULL NULL NULL NULL NULL NULL
20050517 1964.0 17-05-2005 NULL NULL NULL NULL 0.0 NULL 4.5 NULL NULL NULL NULL NULL NULL NULL NULL
